Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Hazratullah Zazai,c Thisara Perera b N Pradeep,30,25,3,1,120
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Rahmat Shah,c Mathews b Udana,2,11,0,0,18.18
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Hashmatullah Shahidi,c Kusal Perera b N Pradeep,4,17,0,0,23.53
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Mohammad Nabi,b Thisara Perera,11,16,1,0,68.75
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Gulbadin Naib,lbw b N Pradeep,23,32,2,0,71.88
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Najibullah Zadran,run out (Karunaratne),43,56,6,0,76.79
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Rashid Khan,b N Pradeep,2,4,0,0,50
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Dawlat Zadran,b Malinga,6,18,1,0,33.33
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Hamid Hassan,b Malinga,6,5,0,1,120
2019,7th match,June 04 2019,Sophia Gardens,"Cardiff, Wales",Sri Lanka vs Afghanistan,"7th match, Cardiff, June 04, 2019,
ICC Cricket World Cup",Afghanistan,152,10,Mujeeb Ur Rahman,not out,1,1,0,0,100
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Hashim Amla,c Rohit b Bumrah,6,9,1,0,66.67
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Quinton de Kock,c Kohli b Bumrah,10,17,1,0,58.82
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Faf du Plessis,b Chahal,38,54,4,0,70.37
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Rassie van der Dussen,b Chahal,22,37,1,0,59.46
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,David Miller,c and b Chahal,31,40,1,0,77.5
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Jean-Paul Duminy,lbw b Kuldeep Yadav,3,11,0,0,27.27
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Andile Phehlukwayo,st Dhoni b Chahal,34,61,2,1,55.74
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Chris Morris,c Kohli b Bhuvneshwar,42,34,1,2,123.53
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Kagiso Rabada,not out,31,35,2,0,88.57
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",Sri Lanka,227,9,Imran Tahir,c Kedar Jadhav b Bhuvneshwar,0,2,0,0,0
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,Shikhar Dhawan,c de Kock b Rabada,8,12,1,0,66.67
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,Rohit Sharma,not out,122,144,13,2,84.72
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,Virat Kohli,c de Kock b Phehlukwayo,18,34,1,0,52.94
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,KL Rahul,c du Plessis b Rabada,26,42,2,0,61.9
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,MS Dhoni,c and b Chris Morris,34,46,2,0,73.91
2019,8th match,June 05 2019,The Rose Bowl,"Southampton, England",Sri Lanka vs India,"8th match, Southampton, June 05, 2019,
ICC Cricket World Cup",India,230,4,Hardik Pandya,not out,15,7,3,0,214.29
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Tamim Iqbal,c Boult b Lockie Ferguson,24,38,3,0,63.16
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Soumya Sarkar,b Matt Henry,25,25,3,0,100
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Shakib Al Hasan,c Latham b de Grandhomme,64,68,7,0,94.12
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mushfiqur Rahim,run out (Guptill/Latham),19,35,2,0,54.29
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mohammad Mithun,c de Grandhomme b Matt Henry,26,33,3,0,78.79
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mahmudullah,c Williamson b Santner,20,41,0,0,48.78
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mosaddek Hossain,c Guptill b Boult,11,22,0,0,50
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mohammad Saifuddin,b Matt Henry,29,23,3,1,126.09
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mehidy Hasan Miraz,c Latham b Boult,7,9,0,0,77.78
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mashrafe Mortaza,c Boult b Matt Henry,1,2,0,0,50
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",Bangladesh,244,10,Mustafizur Rahman,not out,0,0,0,0,0
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Martin Guptill,c Tamim b Shakib,25,14,3,1,178.57
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Colin Munro,c Mehidy Hasan b Shakib,24,34,3,1,70.59
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Kane Williamson,c Mosaddek Hossain b Mehidy Hasan,40,72,1,0,55.56
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Ross Taylor,c Rahim b Mosaddek Hossain,82,91,9,0,90.11
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Tom Latham,c Saifuddin b Mehidy Hasan,0,4,0,0,0
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,James Neesham,c Soumya Sarkar b Mosaddek Hossain,25,33,2,1,75.76
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Colin de Grandhomme,c Rahim b Saifuddin,15,13,2,0,115.38
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Mitchell Santner,not out,17,12,2,0,141.67
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Matt Henry,b Saifuddin,6,8,1,0,75
2019,9th match ,June 05 2019,Kennington Oval,"London, England",Bangladesh vs New Zealand,"9th match (D/N), The Oval, June 05, 2019,
ICC Cricket World Cup",New Zealand,248,8,Lockie Ferguson,not out,4,3,1,0,133.33
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,David Warner,c Hetmyer b Cottrell,3,8,0,0,37.5
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Aaron Finch,c Shai Hope b Oshane Thomas,6,10,0,0,60
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Usman Khawaja,c Shai Hope b A Russell,13,19,2,0,68.42
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Steven Smith,c Cottrell b Oshane Thomas,73,103,7,0,70.87
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Glenn Maxwell,c Shai Hope b Cottrell,0,2,0,0,0
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Marcus Stoinis,c Pooran b Holder,19,23,4,0,82.61
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Alex Carey,c Shai Hope b A Russell,45,55,7,0,81.82
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Nathan Coulter-Nile,c Holder b C Brathwaite,92,60,8,4,153.33
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Pat Cummins,c Cottrell b C Brathwaite,2,6,0,0,33.33
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Mitchell Starc,c Holder b C Brathwaite,8,9,1,0,88.89
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Australia,288,10,Adam Zampa,not out,0,0,0,0,0
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Chris Gayle,lbw b Starc,21,17,4,0,123.53
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Evin Lewis,c Steven Smith b Pat Cummins,1,5,0,0,20
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Shai Hope,c Khawaja b Pat Cummins,68,105,7,0,64.76
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Nicholas Pooran,c Finch b Zampa,40,36,5,1,111.11
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Shimron Hetmyer,run out (Pat Cummins/Maxwell),21,28,3,0,75
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Jason Holder,c Zampa b Starc,51,57,7,1,89.47
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Andre Russell,c Maxwell b Starc,15,11,2,1,136.36
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Carlos Brathwaite,c Finch b Starc,16,17,1,1,94.12
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Ashley Nurse,not out,19,18,4,0,105.56
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Sheldon Cottrell,b Starc,1,2,0,0,50
2019,10th match,June 06 2019,Trent Bridge,"Nottingham, England",Australia vs Wist Indiaies,"10th match, Nottingham, June 06, 2019,
ICC Cricket World Cup",Wist Indiaies,273,9,Oshane Thomas,not out,0,4,0,0,0
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Jason Roy,c Mortaza b Mehidy Hasan,153,121,14,5,126.45
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Jonny Bairstow,c Mehidy Hasan b Mortaza,51,50,6,0,102
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Joe Root,b Saifuddin,21,29,1,0,72.41
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Jos Buttler,c Soumya Sarkar b Saifuddin,64,44,2,4,145.45
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Eoin Morgan,c Soumya Sarkar b Mehidy Hasan,35,33,1,2,106.06
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Ben Stokes,c Mortaza b Mustafizur,6,7,0,0,85.71
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Chris Woakes,not out,18,8,0,2,225
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",England,386,6,Liam Plunkett,not out,27,9,4,1,300
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Tamim Iqbal,c Morgan b Mark Wood,19,29,1,0,65.52
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Soumya Sarkar,b Jofra Archer,2,8,0,0,25
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Shakib Al Hasan,b Stokes,121,119,12,1,101.68
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mushfiqur Rahim,c Roy b Plunkett,44,50,2,0,88
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mohammad Mithun,c Bairstow b Adil Rashid,0,2,0,0,0
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mahmudullah,c Bairstow b Mark Wood,28,41,1,1,68.29
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mosaddek Hossain,c Jofra Archer b Stokes,26,16,4,0,162.5
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mohammad Saifuddin,b Stokes,5,8,0,0,62.5
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mehidy Hasan Miraz,c Bairstow b Jofra Archer,12,8,2,0,150
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mashrafe Mortaza,not out,4,9,0,0,44.44
2019,12th match,June 08 2019,Sophia Gardens,"Cardiff, Wales",England vs Bangladesh,"12th match, Cardiff, June 08, 2019,
ICC Cricket World Cup",Bangladesh,280,10,Mustafizur Rahman,c Bairstow b Jofra Archer,0,3,0,0,0
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Tamim Iqbal,c Morgan b Mark Wood,19,29,1,0,65.52
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Soumya Sarkar,b Jofra Archer,2,8,0,0,25
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Shakib Al Hasan,b Stokes,121,119,12,1,101.68
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mushfiqur Rahim,c Roy b Plunkett,44,50,2,0,88
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mohammad Mithun,c Bairstow b Adil Rashid,0,2,0,0,0
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mahmudullah,c Bairstow b Mark Wood,28,41,1,1,68.29
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mosaddek Hossain,c Jofra Archer b Stokes,26,16,4,0,162.5
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mohammad Saifuddin,b Stokes,5,8,0,0,62.5
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mehidy Hasan Miraz,c Bairstow b Jofra Archer,12,8,2,0,150
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mashrafe Mortaza,not out,4,9,0,0,44.44
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",Afghanistan,172,10,Mustafizur Rahman,c Bairstow b Jofra Archer,0,3,0,0,0
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",New Zealand,173,3,Martin Guptill,c Najibullah b Aftab Alam,0,1,0,0,0
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",New Zealand,173,3,Colin Munro,c Hamid b Aftab Alam,22,24,4,0,91.67
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",New Zealand,173,3,Kane Williamson,not out,79,99,9,0,79.8
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",New Zealand,173,3,Ross Taylor,b Aftab Alam,48,52,6,1,92.31
2019,13th match ,June 08 2019,The Cooper Associates County Ground,"Taunton, England",Afghanistan vs New Zealand,"13th match (D/N), Taunton, June 08, 2019,
ICC Cricket World Cup",New Zealand,173,3,Tom Latham,not out,13,18,1,0,72.22
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,Rohit Sharma,c Alex Carey b Coulter-Nile,57,70,3,1,81.43
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,Shikhar Dhawan,c (sub)Lyon b Starc,117,109,16,0,107.34
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,Virat Kohli,c Pat Cummins b Stoinis,82,77,4,2,106.49
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,Hardik Pandya,c Finch b Pat Cummins,48,27,4,3,177.78
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,MS Dhoni,c and b Stoinis,27,14,3,1,192.86
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,KL Rahul,not out,11,3,1,1,366.67
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",India,352,5,Kedar Jadhav,not out,0,0,0,0,0
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,David Warner,c Bhuvneshwar b Chahal,56,84,5,0,66.67
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,Aaron Finch,run out (Kedar Jadhav/Hardik Pandya),36,35,3,1,102.86
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,Steven Smith,lbw b Bhuvneshwar,69,70,5,1,98.57
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,Usman Khawaja,b Bumrah,42,39,4,1,107.69
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,Glenn Maxwell,c (sub)Ravindra Jadeja b Chahal,28,14,5,0,200
2019,14th match,June 09 2019,Kennington Oval,"London, England",India vs Australia,"14th match, The Oval, June 09, 2019,
ICC Cricket World Cup",Australia,316,10,Marcus Stoinis,b Bhuvneshwar,0,2,0,0,0
