Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Zimbabwe,298,9,Ray Price,not out,10,6,2,0,166.67
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Zimbabwe,298,9,Chris Mpofu,not out,3,5,0,0,60
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,John Davison,b R Price,0,8,0,0,0
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Nitish Kumar,c & b R Price,1,10,0,0,10
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Ruvindu Gunasekera,b G Lamb,24,64,2,0,37.5
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Ashish Bagai,c S Williams b R Price,0,1,0,0,0
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Jimmy Hansra,st T Taibu b P Utseya,20,41,1,1,48.78
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Rizwan Cheema,c G Cremer b P Utseya,14,10,2,1,140
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Zubin Surkari,st T Taibu b G Lamb,26,48,2,0,54.17
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Tyson Gordon,lbw b G Cremer,7,20,1,0,35
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Khurram Chohan,lbw b G Cremer,8,22,1,0,36.36
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Harvir Baidwan,not out,13,23,1,0,56.52
2011,12th Match,"February,28,2011",Vidarbha Cricket Association Stadium,"Nagpur, India",Zimbabwe vs Canada,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",Canada,123,10,Balaji Rao,b G Cremer,1,6,0,0,16.67
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Devon Smith,c W Barresi b B Loots,53,51,9,0,103.92
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Chris Gayle,c A Kervezee b R Doeschate,80,110,7,2,72.73
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Darren Bravo,c A Kervezee b P Seelaar,30,38,1,2,78.95
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Ramnaresh Sarwan,lbw b B Westdijk,49,42,7,1,116.67
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Kieron Pollard,c R Doeschate b M Bukhari,60,27,5,4,222.22
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Daren Sammy,c A Kervezee b P Seelaar,6,6,1,0,100
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Shivnarine Chanderpaul,b P Seelaar,4,6,0,0,66.67
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Devon Thomas,lbw b M Bukhari,13,13,1,0,100
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Nikita Miller,not out,11,7,2,0,157.14
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",West Indies,330,8,Sulieman Benn,not out,3,1,0,0,300
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Alexei Kervezee,st D Thomas b S Benn,14,20,2,0,70
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Wesley Barresi,c C Gayle b K Roach,0,5,0,0,0
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Tom Cooper,not out,55,72,9,0,76.39
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Ryan ten Doeschate,lbw b S Benn,7,6,1,0,116.67
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Bas Zuiderent,b K Roach,1,4,0,0,25
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Tom de Grooth,lbw b S Benn,1,5,0,0,20
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Peter Borren,c K Pollard b D Sammy,10,28,1,0,35.71
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Mudassar Bukhari,b K Roach,24,42,2,0,57.14
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Pieter Seelaar,lbw b K Roach,1,5,0,0,20
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Bernard Loots,lbw b K Roach,0,1,0,0,0
2011,13th Match,"February,28,2011",Arun Jaitley Stadium,"Delhi, India",West Indies vs  Netherlands,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup", Netherlands,115,10,Berend Westdijk,b K Roach,0,1,0,0,0
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Morris Ouma,lbw b N Kulasekara,1,7,0,0,14.29
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Seren Waters,lbw b L Malinga,3,4,0,0,75
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Collins Obuya,b L Malinga,52,100,4,0,52
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,David Obuya,c T Samaraweera b M Muralitharan,51,106,3,0,48.11
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Steve Tikolo,c T Dilshan b A Mathews,7,17,1,0,41.18
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Tanmay Mishra,lbw b L Malinga,0,13,0,0,0
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Jimmy Kamande,run out (C Silva),1,3,0,0,33.33
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Nehemiah Odhiambo,not out,8,10,2,0,80
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Peter Ongondo,b L Malinga,0,1,0,0,0
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Shem Ngoche,b L Malinga,0,1,0,0,0
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Kenya,142,10,Elijah Otieno,b L Malinga,0,2,0,0,0
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Sri Lanka,146,1,Upul Tharanga,not out,67,59,12,0,113.56
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Sri Lanka,146,1,Tillakaratne Dilshan,c M Ouma b E Otieno,44,30,8,0,146.67
2011,14th Match,"March,01,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Kenya vs Sri Lanka,"14th Match, Group A (D/N), Colombo (RPS), March 01, 2011,
ICC Cricket World Cup",Sri Lanka,146,1,Kumar Sangakkara,not out,27,24,3,0,112.5
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Sir Andrew Strauss,b G Dockrell,34,37,2,1,91.89
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Kevin Pietersen,c N O'Brien b P Stirling,59,50,7,2,118
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Jonathan Trott,b J Mooney,92,92,9,0,100
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Ian Bell,c P Stirling b J Mooney,81,86,6,1,94.19
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Paul Collingwood,c K O'Brien b J Mooney,16,11,0,1,145.45
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Matt Prior,b T Johnston,6,5,1,0,120
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Tim Bresnan,c T Johnston b J Mooney,4,8,0,0,50
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Michael Yardy,b T Johnston,3,6,0,0,50
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",England,327,8,Graeme Swann,not out,9,5,1,0,100
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,William Porterfield,b J Anderson,0,1,0,0,0
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Paul Stirling,c K Pietersen b T Bresnan,32,28,5,1,114.29
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Ed Joyce,st M Prior b G Swann,32,61,3,0,52.46
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Niall O Brien,b G Swann,29,36,2,1,80.56
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Gary Wilson,lbw b G Swann,3,14,0,0,21.43
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Kevin O Brien,run out (T Bresnan/M Prior),113,63,13,6,179.37
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Alex Cusack,run out (P Collingwood/S Broad),47,58,3,1,81.03
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,John Mooney,not out,33,30,6,0,110
2011,15th Match,"March,02,2011",M.Chinnaswamy Stadium,"Bengaluru, India",England vs Ireland,"15th Match, Group B (D/N), Bengaluru, March 02, 2011,
ICC Cricket World Cup",Ireland,329,7,Trent Johnston,not out,7,4,1,0,175
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Hashim Amla,c Cooper b R Doeschate,113,130,8,0,86.92
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Graeme Smith,b B Loots,20,32,1,0,62.5
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Jacques Kallis,c W Barresi b R Doeschate,2,12,0,0,16.67
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,AB de Villiers,run out (P Borren/M Bukhari),134,98,13,4,136.73
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Faf du Plessis,not out,118,14,1,0,128.57
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Jean-Paul Duminy,c P Borren b R Doeschate,40,15,2,4,266.67
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup",South Africa,351,5,Morne van Wyk,not out,0,0,0,0,0
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Alexei Kervezee,c & b J Kallis,10,18,1,0,55.56
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Wesley Barresi,st M Wyk b J Duminy,44,66,5,0,66.67
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Tom Cooper,c D Steyn b J Kallis,9,21,1,0,42.86
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Bas Zuiderent,lbw b R Peterson,15,26,1,1,57.69
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Ryan ten Doeschate,lbw b D Steyn,11,21,0,0,52.38
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Tom de Grooth,run out (G Smith),12,26,0,0,46.15
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Peter Borren,lbw b R Peterson,3,13,0,0,23.08
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Mudassar Bukhari,b I Tahir,0,4,0,0,0
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Pieter Seelaar,not out,2,5,0,0,40
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Bernard Loots,lbw b I Tahir,6,7,0,1,85.71
2011,16th Match,"March,03,2011",Punjab Cricket Association IS Bindra Stadium,"Mohali, India",South Africa vs  Netherlands,"16th Match, Group B, Mohali, March 03, 2011,
ICC Cricket World Cup", Netherlands,120,10,Berend Westdijk,lbw b I Tahir,0,2,0,0,0
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Mohammad Hafeez,lbw b H Osinde,11,12,2,0,91.67
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Ahmed Shehzad,c Tyson Gordon b H Baidwan,12,23,2,0,52.17
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Kamran Akmal,c NR Kumar b R Cheema,16,38,2,0,42.11
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Younis Khan,lbw b H Baidwan,6,13,1,0,46.15
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Misbah-ul-Haq,c A Bagai b B Rao,37,68,1,0,54.41
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Umar Akmal,lbw b B Rao,48,68,4,1,70.59
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Shahid Afridi,c NR Kumar b R Cheema,20,17,2,0,117.65
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Abdul Razzaq,lbw b J Hansra,8,8,1,0,100
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Umar Gul,not out,2,4,0,0,50
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Wahab Riaz,c B Rao b J Hansra,0,3,0,0,0
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Pakistanistan,184,10,Saeed Ajmal,b H Baidwan,0,5,0,0,0
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Ruvindu Gunasekera,lbw b U Gul,8,16,0,0,50
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Nitish Kumar,b A Razzaq,2,13,0,0,15.38
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Zubin Surkari,lbw b S Ajmal,27,67,2,0,40.3
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Ashish Bagai,lbw b S Afridi,16,35,2,0,45.71
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Jimmy Hansra,b S Afridi,43,75,4,1,57.33
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Rizwan Cheema,b S Afridi,4,8,1,0,50
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Tyson Gordon,c W Riaz b S Afridi,9,12,1,0,75
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Harvir Baidwan,b S Afridi,0,1,0,0,0
2011,17th Match,"March,03,2011",R.Premadasa Stadium,"Colombo, Sri Lanka",Pakistanistan vs Canada,"17th Match, Group A (D/N), Colombo (RPS), March 03, 2011,
ICC Cricket World Cup",Canada,138,10,Khurram Chohan,not out,5,20,0,0,25
